Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
5.0,-0.99999980000004,0.0,0.12195121653777521,ABC News,Now Playing: Officials: Tenn. Shooting Suspect Possibly Motivated by Police Incidents Now Playing: Ford Motor Co. celebrates 100th anniversary of Rouge factory complex Now Playing: Trump's new nationwide presidential alert system being put to the test Now Pla… [+1231 chars],Police have been looking for Kirby Wallace for more than a week after he allegedly killed a woman and injured her husband.,2018-10-02T23:25:28Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Checkpoints set up in Tennessee as authorities search for suspect,https://abcnews.go.com/WNT/video/checkpoints-set-tennessee-authorities-search-suspect-58243607,https://s.abcnews.com/images/WNT/181002_wn_osunsami__hpMain_16x9_992.jpg
2.0,-0.99999950000025,0.0,0.05263157756232691,ABC News,Now Playing: Tornado destroys buildings in Virginia Now Playing: Russian town bombarded by 'tornado' of bugs Now Playing: Ford Motor Co. celebrates 100th anniversary of Rouge factory complex Now Playing: Trump's new nationwide presidential alert system being … [+1200 chars],No one was hurt and the facility was evacuated as tornado watches were announced in six states from Ohio to Connecticut.,2018-10-02T23:25:38Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Tornado reportedly makes direct hit at Pennsylvania nursing home,https://abcnews.go.com/WNT/video/tornado-reportedly-makes-direct-hit-pennsylvania-nursing-home-58243600,https://s.abcnews.com/images/WNT/181002_wn_zee_640_hpMain_16x9_992.jpg
1.0,-0.9999990000010001,0.0,0.023255813412655504,ABC News,Now Playing: New details: Man accused of trying to steal plane Now Playing: Man uses toddler to steal from claw machine: Police Now Playing: Police use taser on man who stole tractor Now Playing: Ford Motor Co. celebrates 100th anniversary of Rouge factory co… [+1210 chars],A Florida police officer pulled over a man who stole a tractor and then had to tase him when he tried to flee.,2018-10-03T03:43:12Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Police use taser on man who stole tractor,https://abcnews.go.com/US/video/police-taser-man-stole-tractor-58247530,https://s.abcnews.com/images/US/181002_vod_tractor_hpMain_16x9_992.jpg
3.0,-0.9999996666667778,0.0,0.0714285697278912,ABC News,"Now Playing: NYT reporter who broke Trump tax story details investigation Now Playing: Ricin scare hits Trump, the Pentagon Now Playing: Officials reviewing reported Trump tax allegations Now Playing: The US military's close call with China Now Playing: FDA s… [+1187 chars]",A Chinese warship sailed 135 feet from the bow of the U.S. Navy destroyer USS Decatur on Sunday.,2018-10-03T11:18:06Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: The US military's close call with China,https://abcnews.go.com/Politics/video/us-militarys-close-call-china-58252039,https://s.abcnews.com/images/Politics/181003_wnn_us_china_close_call_hpMain_16x9_992.jpg
4.0,-0.9999997500000625,0.0,0.09090908884297526,ABC News,"Now Playing: NYT reporter who broke Trump tax story details investigation Now Playing: Ricin scare hits Trump, the Pentagon Now Playing: Officials reviewing reported Trump tax allegations Now Playing: The US military's close call with China Now Playing: FDA s… [+1187 chars]",The FDA is working to stop the trend of teenagers addicted to e-cigarettes.,2018-10-03T11:12:35Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: FDA seizes documents from e-cigarette maker JUUL,https://abcnews.go.com/US/video/fda-seizes-documents-cigarette-maker-juul-58251967,https://s.abcnews.com/images/US/181003_atm_juul_hpMain_16x9_992.jpg
2.0,-0.99999950000025,0.0,0.057142855510204135,ABC News,Now Playing: FDA seizes documents from Juul Labs in effort to stop teen access to e-cigarettes Now Playing: Dozens searching for missing Maine woman Now Playing: Masked gunman targeting Chicago neighborhood: Police Now Playing: Chicago cop who killed black te… [+1153 chars],"Surveillance showed Kristin Westra, 47, jogging toward her home Sunday evening.",2018-10-03T12:18:57Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Dozens searching for missing Maine woman,https://abcnews.go.com/US/video/dozens-searching-missing-maine-woman-58253320,https://s.abcnews.com/images/US/181003_vod_orig_missing_maine_hpMain_16x9_992.jpg
2.0,-0.99999950000025,0.0,0.057142855510204135,ABC News,"Now Playing: News headlines today: Oct. 3, 2018 Now Playing: Flooding, severe weather possible in Midwest, Southwest Now Playing: Missing woman's body found in Smoky Mountains Park Now Playing: FDA seizes documents from Juul Labs in effort to stop teen access… [+1095 chars]",Susan Clements was last seen on Sept. 25 in a green sweater and black pants.,2018-10-03T13:11:13Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Missing woman's body found in Smoky Mountains Park,https://abcnews.go.com/US/video/missing-womans-body-found-smoky-mountains-park-58254355,https://s.abcnews.com/images/US/181003_atm_hiker_dead_hpMain_16x9_992.jpg
3.0,-0.9999996666667778,0.0,0.0714285697278912,ABC News,Now Playing: Police officer killed during chase by fellow officer Now Playing: SWAT officer shot in the face in Philadelphia Now Playing: Ford Motor Co. celebrates 100th anniversary of Rouge factory complex Now Playing: Trump's new nationwide presidential ale… [+1216 chars],Jason Van Dyke claimed he shot Laquan McDonald 16 times because he lunged at him and tried to get up after he initially was shot.,2018-10-02T23:26:30Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Chicago officer takes stand in own defense of fatally shooting 17-year-old,https://abcnews.go.com/WNT/video/chicago-officer-takes-stand-defense-fatally-shooting-17-58243601,https://s.abcnews.com/images/WNT/181002_wn_perez1_hpMain_16x9_992.jpg
4.0,-0.9999997500000625,0.0,0.09999999750000006,ABC News,Now Playing: CNN reporter heckled at Trump rally Now Playing: Unite the Right organizer: 'White people are being guilted' Now Playing: Ford Motor Co. celebrates 100th anniversary of Rouge factory complex Now Playing: Trump's new nationwide presidential alert … [+1213 chars],"The four men in California are accused of assault and plotting to incite a riot, authorities said",2018-10-02T23:30:02Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: 4 men arrested in connection with Unite the Right rally in Charlottesville,https://abcnews.go.com/WNT/video/men-arrested-connection-unite-rally-charlottesville-58244676,https://s.abcnews.com/images/WNT/181002_wn_index_rally_hpMain_16x9_992.jpg
3.0,-0.199999960000008,2.0,0.14285713877551032,Neal E. Boudette | NYT,"When Ford Motor was celebrating the 100th anniversary of its Rouge industrial complex last week, its chairman, William C. Ford Jr., offered an optimistic outlook for the years ahead. The company is still solidly profitable, he said, and while it is losing mon… [+7279 chars]","Ford is reorganizing its worldwide salaried work force of 70,000 with the goal of having a leaner staff by second quarter of 2019",2018-10-06T14:00:00Z,"{'id': None, 'name': 'Business-standard.com'}","Ford Motor, an automaker at a crossroads, seeks cuts and partners",https://www.business-standard.com/article/international/ford-motor-an-automaker-at-a-crossroads-seeks-cuts-and-partners-118100600593_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/2018-03/05/full/1520269411-1069.jpg
5.0,-0.6666665555555741,1.0,0.13333333037037046,ABC News,Now Playing: Video shows in-flight terror as fire leads to deadly plane crash Now Playing: Engine fire forces Southwest flight to return to airport Now Playing: Ford Motor Co. celebrates 100th anniversary of Rouge factory complex Now Playing: Trump's new nati… [+1239 chars],The landing gear on the plane heading to Ghana erupted in flames; more than 200 passengers were evacuated.,2018-10-02T23:30:30Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Fire forces Delta flight to abort takeoff in NY,https://abcnews.go.com/WNT/video/fire-forces-delta-flight-abort-takeoff-ny-58244776,https://s.abcnews.com/images/WNT/181002_wn_index_plane_hpMain_16x9_992.jpg
9.0,-0.9999998888889013,0.0,0.19565216965973545,ABC News,"Now Playing: Urgent manhunt underway for Tennessee man wanted for 2 murders Now Playing: Manhunt intensifies for murder suspect as potential sighting reported Now Playing: Authorities investigate ricin scares Now Playing: Boy, 7, critically injured in farm ac… [+1069 chars]","Kirby Gene Wallace, a double murder suspect who is on the run after a string of violent crimes in Tennessee, may have been spotted overnight, authorities said.",2018-10-03T18:43:09Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Manhunt intensifies for murder suspect as potential sighting reported,https://abcnews.go.com/US/video/manhunt-intensifies-murder-suspect-potential-sighting-reported-58263949,https://s.abcnews.com/images/US/181003_atm_manhunt_hpMain_16x9_992.jpg
3.0,-0.9999996666667778,0.0,0.0937499970703126,ABC News,"Now Playing: News headlines today: Oct. 3, 2018 Now Playing: Flooding, severe weather possible in Midwest, Southwest Now Playing: Missing woman's body found in Smoky Mountains Park Now Playing: FDA seizes documents from Juul Labs in effort to stop teen access… [+1095 chars]",Over 50 damaging storm reports were made in the Northeast on Tuesday.,2018-10-03T13:14:01Z,"{'id': 'abc-news', 'name': 'ABC News'}","WATCH: Flooding, severe weather possible in Midwest, Southwest",https://abcnews.go.com/US/video/flooding-severe-weather-midwest-southwest-58254460,https://s.abcnews.com/images/US/181003_atm_weather_hpMain_16x9_992.jpg
6.0,-0.9999998333333611,0.0,0.1428571394557824,ABC News,"Now Playing: Boy, 7, critically injured in farm accident Now Playing: News headlines today: Oct. 3, 2018 Now Playing: Flooding, severe weather possible in Midwest, Southwest Now Playing: Missing woman's body found in Smoky Mountains Park Now Playing: FDA seiz… [+1088 chars]","Wellington Shaffer, 7, was playing on his family's farm in central Pennsylvania on Saturday when he fell into a trailer filled with harvested corn kernels, authorities said.",2018-10-03T16:48:50Z,"{'id': 'abc-news', 'name': 'ABC News'}","WATCH: Boy, 7, critically injured in farm accident",https://abcnews.go.com/US/video/boy-critically-injured-farm-accident-58260204,https://s.abcnews.com/images/US/181003_wnep_farming_accident_hpMain_16x9_992.jpg
7.0,-0.9999998571428775,0.0,0.21212120569329682,ABC News,"Now Playing: Ricin suspected at Pentagon mail center Now Playing: What is ricin? Now Playing: Authorities investigate ricin scares Now Playing: Boy, 7, critically injured in farm accident Now Playing: News headlines today: Oct. 3, 2018 Now Playing: Flooding, … [+991 chars]",Suspicious envelopes were sent to the Pentagon.,2018-10-03T18:18:09Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Authorities investigate ricin scares,https://abcnews.go.com/US/video/authorities-investigate-ricin-scares-58262833,https://s.abcnews.com/images/US/181003_vod_thomas_ricin_hpMain_16x9_992.jpg
4.0,-0.599999880000024,1.0,0.11111110864197538,,"By Stephen Nellis and Greg Roumeliotis (Reuters) - Qualcomm Inc is preparing at add at least two new directors to its board, people familiar with the matter told Reuters, as the U.S. smartphone chip maker looks to appease shareholders who withheld voting supp… [+2878 chars]","Qualcomm has been forced to defend its track record this year after upsetting some investors by rebuffing a $120 billion takeover bid from rival Broadcom Inc, failing to secure Chinese regulatory approval for its $44 billion acquisition of NXP Semiconductors …",2018-09-18T18:01:23Z,"{'id': None, 'name': 'Yahoo.com'}",Exclusive: Qualcomm prepares to add new board directors - sources,https://www.yahoo.com/news/exclusive-qualcomm-prepares-add-board-directors-sources-180123317--finance.html,https://s.yimg.com/uu/api/res/1.2/h02udTPg__EIPpoYJyYw2A--~B/aD0zMDA7dz00NTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/News/Reuters/2018-09-18T180123Z_1_LYNXNPEE8H1SY_RTROPTP_2_QUALCOMM-BOARD.JPG
1.0,-0.9999990000010001,0.0,0.045454543388429844,David A. Mann,,"Ford Motor Co. has released some new specs and images of its upcoming Ford Ranger relaunch. The new Ranger, which the company will revive in 2019 following a seven-year absence on the market, will have a standard 2.3-liter EcoBoost engine, which produces 270 …",2018-10-10T10:48:46Z,"{'id': None, 'name': 'Bizjournals.com'}",A few looks at the new Ford Ranger (Photos),https://www.bizjournals.com/tampabay/news/2018/10/10/a-few-looks-at-the-new-ford-ranger-photos.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
3.0,-0.49999987500003124,1.0,0.15384614792899431,James Dornbrook,,"Ford Motor Co. plans to idle the Transit van production and stamping lines at its Kansas City Assembly Plant in Claycomo to better align production with demand. The move affects about 2,000 workers, placing them on temporary layoff from Oct. 22 through Nov. 4…",2018-10-05T16:22:51Z,"{'id': None, 'name': 'Bizjournals.com'}",Slump in orders will idle a production line at Ford's KC plant,https://www.bizjournals.com/kansascity/news/2018/10/05/ford-transit-production-line-temporary-shutdown.html,https://media.bizj.us/view/img/2571781/ford-transit050*1200xx4256-2394-0-219.jpg
1.0,-0.9999990000010001,0.0,0.045454543388429844,David A. Mann,,"Ford Motor Co. has released some new specs and images of its upcoming Ford Ranger relaunch. The new Ranger, which the company will revive in 2019 following a seven-year absence on the market, will have a standard 2.3-liter EcoBoost engine, which produces 270 …",2018-10-09T20:12:00Z,"{'id': None, 'name': 'Bizjournals.com'}",A few looks at the new Ford Ranger (PHOTOS),https://www.bizjournals.com/orlando/news/2018/10/09/a-few-looks-at-the-new-ford-ranger-photos.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
0.0,0.9999996666667778,3.0,0.0714285697278912,Reuters,By Steve Holland and David Lawder WASHINGTON (Reuters) - President Donald Trump on Monday touted a new free trade deal with Canada and Mexico as a win for U.S. workers while investors breathed a sigh of relief that the key pillars of NAFTA had survived his ha… [+6974 chars],By Steve Holland and David Lawder WASHINGTON (Reuters) - President Donald Trump on Monday touted a new free trade deal with Canada and Mexico as a win for U.S. workers while investors breathed a sigh of relief that the key pillars of NAFTA had survived his ha…,2018-10-02T00:35:07Z,"{'id': None, 'name': 'Firstpost.com'}","Trump hails Canada, Mexico trade pact as win for U.S. workers",https://www.firstpost.com/business/trump-hails-canada-mexico-trade-pact-as-win-for-u-s-workers-5297911.html,https://images.firstpost.com/wp-content/uploads/reuters/10-2018/02/2018-10-01T201623Z_1_LYNXNPEE902ND_RTROPTP_2_TRADE-NAFTA.jpg
1.0,-0.9999990000010001,0.0,0.045454543388429844,David A. Mann,,"Ford Motor Co. has released some new specs and images of its upcoming Ford Ranger relaunch. The new Ranger, which the company will revive in 2019 following a seven-year absence on the market, will have a standard 2.3-liter EcoBoost engine, which produces 270 …",2018-10-08T18:14:11Z,"{'id': None, 'name': 'Bizjournals.com'}",A few looks at the new Ford Ranger (PHOTOS),https://www.bizjournals.com/louisville/news/2018/10/08/a-few-looks-at-the-new-ford-ranger-photos.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
2.0,-0.99999950000025,0.0,0.09999999500000024,David A. Mann,,"Vehicle sales were down for multiple automakers during the month of September and the third quarter, the Associated Press reports. Major automakers said Tuesday that U.S. sales decreased 7 percent in September from a year earlier and 4 percent during the thir…",2018-10-03T17:56:17Z,"{'id': None, 'name': 'Bizjournals.com'}",Auto sales are weak overall — but these big SUVs are gaining ground,https://www.bizjournals.com/louisville/news/2018/10/03/auto-sales-are-weak-overall-but-these-big-suvs-are.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
1.0,0.0,1.0,0.07999999680000013,David A. Mann,,"Ford Motor Co. has released some new specs and images of its upcoming Ford Ranger relaunch. The new Ranger, which the company will revive in 2019 following a seven-year absence on the market, will have a standard 2.3-liter EcoBoost engine, which produces 270 …",2018-10-10T16:31:57Z,"{'id': None, 'name': 'Bizjournals.com'}",Back by popular demand: Get a look at the revived Ford Ranger,https://www.bizjournals.com/dallas/news/2018/10/10/back-by-popular-demand-get-a-look-at-the-revived.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
1.0,-0.9999990000010001,0.0,0.03846153698224858,David A. Mann,,"Ford Motor Co. has released some new specs and images of its upcoming Ford Ranger relaunch. The new Ranger, which the company will revive in 2019 following a seven-year absence on the market, will have a standard 2.3-liter EcoBoost engine, which produces 270 …",2018-10-09T12:00:00Z,"{'id': None, 'name': 'Bizjournals.com'}","A look at the new Ford Ranger, and a look back at St. Paul's Ranger history (slideshows)",https://www.bizjournals.com/twincities/news/2018/10/09/a-look-at-the-new-ford-ranger-and-a-look-back-at.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
0.0,0.0,0.0,0.0,Nick Halter,,"The former Ford Motor Co. plant in St. Paul's Highland Park neighborhood could be converted into a $1 billion urban village with 3,800 housing units and a modest amount of office and retail space. Ryan Cos. US Inc. presented its vision for the 122-acre site t…",2018-10-11T03:15:45Z,"{'id': None, 'name': 'Bizjournals.com'}","Ryan's $1B plan for St. Paul Ford site: 3,800 housing units, nothing over six stories (gallery)",https://www.bizjournals.com/twincities/news/2018/10/10/ryans-1b-plan-for-st-paul-ford-site-3-800-housing.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_national+%28Bizjournals+National+Feed%29,
0.0,0.9999997500000625,4.0,0.07142857015306125,Joe Catron,"As Israeli soldiers gun down unarmed Palestinian demonstrators in the Great March of Return, their lethal operations depend on an array of contractors and suppliers, many of them companies based outside Israel. The Israeli military relies on a network of inte… [+7628 chars]","As Israeli soldiers gun down unarmed Palestinian demonstrators in the Great March of Return, their lethal operations depend on an array of contractors and suppliers, many of them companies based outside Israel. “The Israeli military relies on a network of … T…",2018-10-15T08:10:47Z,"{'id': None, 'name': 'Globalresearch.ca'}",Meet Ten Corporate Giants Helping Israel Massacre Gaza Protesters,https://www.globalresearch.ca/meet-ten-corporate-giants-helping-israel-massacre-gaza-protesters/5657017,https://www.globalresearch.ca/wp-content/uploads/2018/04/palestine.jpg
0.0,0.0,0.0,0.0,,DETROIT -- Bryan Salesky has been entrusted with $1 billion by Ford Motor Co. and given a mission to bring the pioneering American automaker into the age of driving robots. All that money to figure out tomorrow from a company feeling more than a little insecu… [+13550 chars],Bryan Salesky has been entrusted with $1 billion by Ford Motor and given a mission to bring the pioneering American automaker into the age of driving robots.,2018-09-25T13:57:25Z,"{'id': None, 'name': 'Autonews.com'}","Ford's self-driving car guru sees second customer, IPO possible",http://www.autonews.com/article/20180925/MOBILITY/180929858/ford%26%238217%3bs-self-driving-car-guru-sees-second-customer-ipo-possible,http://www.autonews.com/assets/jpg/icons/AN-icon_250x250.jpg
0.0,0.0,0.0,0.0,David Phillips,"The Lincoln Continental, one of Ford Motor Co.'s most revered nameplates, is introduced Oct. 2, 1939, with a price of $2,840. The genesis of the Continental began in fall 1938 when Ford President Edsel Ford returned from a trip to Europe. While overseas, Ford… [+2207 chars]","The Lincoln Continental, one of Ford Motor Co.'s most revered nameplates, is introduced Oct. 2, 1939, with a price of $2,840.",2018-10-02T15:38:14Z,"{'id': None, 'name': 'Autonews.com'}",Lincoln launches Continental,http://www.autonews.com/article/20181002/CCHISTORY/181009893/lincoln-launches-continental,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20181002/CCHISTORY/181009893/AR/0/AR-181009893.jpg
0.0,0.0,0.0,0.0,The Business Journals News Network,,Ford Motor Co. (NYSE: F) has submitted a filing to the U.S. Patent & Trademark Office detailing designs for a mobile seat that functions as a wheelchair. The patent application describes an electrically powered wheelchair that can be used as a driver’s seat i…,2018-10-02T01:51:58Z,"{'id': None, 'name': 'Bizjournals.com'}",Ford seeks patent for electric wheelchair driver seat,https://www.bizjournals.com/atlanta/news/2018/10/01/ford-seeks-patent-for-electric-wheelchair-driver.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_8+%28Industry+Manufacturing%29,
0.0,0.0,0.0,0.0,,PITTSBURGH -- Bryan Salesky has been entrusted with $1 billion by Ford Motor Co. and given a mission to bring the pioneering American automaker into the age of driving robots. All that money to figure out tomorrow from a company feeling more than a little ins… [+13686 chars],"Ford's $1 billion investment in Argo AI, a self-driving startup, is the automaker's way of trying to catch up to Google affiliate Waymo and General Motors in the driverless car derby.",2018-09-25T14:46:27Z,"{'id': None, 'name': 'Autonews.com'}",The story behind Ford's self-driving car plans; will they go public?,http://www.autonews.com/article/20180925/MOBILITY/180929858/ford-autonomous-executive-plans,http://www.autonews.com/apps/pbcsi.dll/storyimage/CA/20180925/MOBILITY/180929858/AR/0/2.jpg
6.0,-0.9999998333333611,0.0,0.14634145984533026,Alberto Alerigi,"(Adds details on export reduction, Argentina share, association president comment; changes dateline from Rio de Janeiro) By Alberto Alerigi and Marcelo Rochabrun SAO PAULO, Oct 4 (Reuters) - Brazilian automakers are facing the prospect of a sharp drop in expo… [+1533 chars]","Brazilian automakers are facing the prospect of a sharp drop in exports this year as a crisis in neighboring Argentina hampers the prospects of car sales abroad, the national automakers' association said on Thursday.",2018-10-04T17:16:46Z,"{'id': 'reuters', 'name': 'Reuters'}",UPDATE 2-Brazil auto exports seen falling sharply due to Argentine crisis,https://www.reuters.com/article/brazil-autos/update-2-brazil-auto-exports-seen-falling-sharply-due-to-argentine-crisis-idUSL2N1WK0V9,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png
0.0,0.0,0.0,0.0,,"WARREN, Mich: Honda Motor Co Ltd will invest US$2.75 billion and take a 5.7 per cent stake in General Motors Co's Cruise self-driving vehicle unit, to jointly develop self-driving vehicles for deployment in ride services fleets around the world. Honda, which … [+3676 chars]","WARREN, Mich: Honda Motor Co Ltd will invest US$2.75 billion and take a 5.7 per cent stake in General Motors Co's Cruise self-driving vehicle unit, to jointly develop self-driving vehicles for deployment in ride services fleets around the world. Honda, which …",2018-10-03T17:51:13Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Honda to invest US$2.75b in GM's Cruise self-driving unit,https://www.channelnewsasia.com/news/business/honda-to-invest-us-2-75b-in-gm-s-cruise-self-driving-unit-10787900,http://www.channelnewsasia.com/image/10787898/16x9/991/557/dd96a008864e581b895457162bc81f81/aX/the-logos-of-honda-motor-co--is-pictured-at-the-45th-tokyo-motor-show-in-tokyo-3.jpg
0.0,0.0,0.0,0.0,The Business Journals News Network,,Ford Motor Co. (NYSE: F) has submitted a filing to the U.S. Patent & Trademark Office detailing designs for a mobile seat that functions as a wheelchair. The patent application describes an electrically powered wheelchair that can be used as a driver’s seat i…,2018-10-02T01:51:58Z,"{'id': None, 'name': 'Bizjournals.com'}",Ford seeks patent for electric wheelchair driver seat,https://www.bizjournals.com/atlanta/news/2018/10/01/ford-seeks-patent-for-electric-wheelchair-driver.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_atlanta+%28Atlanta+Business+Chronicle%29,
2.0,-0.99999950000025,0.0,0.06666666444444451,Reuters Editorial,"Oct 16 (Reuters) - The following are the top stories on the business pages of British newspapers. Reuters has not verified these stories and does not vouch for their accuracy. The Times Paul Moraviec, the chief executive of ConvaTec Group Plc resigned on Mond… [+1771 chars]",The following are the top stories on the business pages of British newspapers. Reuters has not verified these stories and does not vouch for their accuracy.,2018-10-15T23:58:17Z,"{'id': 'reuters', 'name': 'Reuters'}",PRESS DIGEST- British Business - Oct 16,https://www.reuters.com/article/britain-press-business/press-digest-british-business-oct-16-idUSL8N1WV745,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png
0.0,0.0,0.0,0.0,,"WARREN, Mich: Honda Motor Co Ltd will invest US$2.75 billion and take a 5.7 percent stake in General Motors Co's Cruise self-driving vehicle unit, to jointly develop self-driving vehicles for deployment in ride services fleets around the world. Honda, which h… [+3862 chars]","Honda Motor Co Ltd will invest US$2 billion over 12 years in General Motors Co's Cruise autonomous vehicle unit after paying US$750 million for a stake in the project, seen as among the leaders in self-driving car development.",2018-10-03T15:36:47Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Honda to invest US$2.75 billion in GM's Cruise self-driving unit,https://www.channelnewsasia.com/news/business/honda-to-invest-us-2-75-billion-in-gm-s-cruise-self-driving-unit-10787900,http://www.channelnewsasia.com/image/10787898/16x9/991/557/dd96a008864e581b895457162bc81f81/aX/the-logos-of-honda-motor-co--is-pictured-at-the-45th-tokyo-motor-show-in-tokyo-3.jpg
5.0,-0.99999980000004,0.0,0.11111110864197538,,"BEIJING: China's car sales fell the most in nearly seven years in September, stoking concerns the world's biggest auto market could contract for the first time in decades this year amid cooling economic growth and a biting trade war. Vehicle sales slumped by … [+4879 chars]","China's car sales fell the most in nearly seven years in September, stoking concerns the world's biggest auto market could contract for the first time in decades this year amid cooling economic growth and a biting trade war.",2018-10-12T10:35:55Z,"{'id': None, 'name': 'Channelnewsasia.com'}",China auto sales post biggest drop in 7 years as growth engine stalls,https://www.channelnewsasia.com/news/business/china-auto-sales-post-biggest-drop-in-7-years-as-growth-engine-stalls-10821504,http://www.channelnewsasia.com/image/10821502/16x9/991/557/dd6975fde9e969645b829973d07a2e6d/uO/file-photo--delivery-driver-rides-his-electric-vehicle-past-chinese-and-foreign-car-dealerships-in-beijing-1.jpg
6.0,-0.9999998333333611,0.0,0.12765957175192402,none@none.com (Dawn.com | Naveed Siddiqui),"The Foreign Office (FO) on Monday said that Pakistan hopes that both Turkey and Saudi Arabia will jointly probe the disappearance of journalist Jamal Khashoggi. Khashoggi, a US resident and The Washington Post columnist critical of Riyadhs policies, disappear… [+4079 chars]","The Foreign Office (FO) on Monday said that Pakistan hopes that both Turkey and Saudi Arabia will jointly probe the disappearance of journalist Jamal Khashoggi. Khashoggi, a US resident and Washington Post columnist critical of Riyadh’s policies, disappeared …",2018-10-15T09:22:30Z,"{'id': None, 'name': 'Dawn.com'}","Pakistan hopes Turkey, Saudi Arabia will jointly probe Khashoggi's disappearance",https://www.dawn.com/news/1439193,http://i.dawn.com/large/2018/10/5bc4566e6f92a.jpg
2.0,-0.99999950000025,0.0,0.04255319058397467,Rich Ord,The automobile business has become a technology business with the advent of driverless cars that learn on their own via artificial intelligence. Now we have learned that Ford is involved in working on a cloud-based central monitoring system that will revoluti… [+3737 chars],The automobile business has become a technology business with the advent of driverless cars that learn on their own via artificial intelligence that will all be interconnected via a cloud monitoring system.Ford Motor Company President and CEO James Hackett di…,2018-09-26T17:08:23Z,"{'id': None, 'name': 'Webpronews.com'}",Ford CEO: A New Cloud-Based System Being Developed to Control All Driverless Cars,https://www.webpronews.com/ford-ceo-a-new-cloud-based-system-being-developed-to-control-all-driverless-cars/,https://i0.wp.com/www.webpronews.com/wp-content/uploads/2018/09/Screen-Shot-2018-09-26-at-11.51.23-AM.png?fit=777%2C476&ssl=1
1.0,-0.9999990000010001,0.0,0.045454543388429844,David A. Mann,,"Ford Motor Co. has released some new specs and images of its upcoming Ford Ranger relaunch. The new Ranger, which the company will revive in 2019 following a seven-year absence on the market, will have a standard 2.3-liter EcoBoost engine, which produces 270 …",2018-10-09T20:12:00Z,"{'id': None, 'name': 'Bizjournals.com'}",A few looks at the new Ford Ranger (PHOTOS),https://www.bizjournals.com/orlando/news/2018/10/09/a-few-looks-at-the-new-ford-ranger-photos.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_orlando+%28Orlando+Business+Journal%29,
8.0,-0.9999998750000157,0.0,0.18181817768595052,Jeremy Fuster,"Ari Emanuel gave his first comments on the disappearance of Saudi dissident Jamal Khashoggi on Monday, saying that Endeavor is “monitoring” the situation and that he is “really concerned” about the news that has American companies reconsidering their partners… [+9669 chars]","Ari Emanuel gave his first comments on the disappearance of Saudi dissident Jamal Khashoggi on Monday, saying that Endeavor is “monitoring” the situation and that he is “really concerned” about the news that has American companies reconsidering their partners…",2018-10-15T17:58:05Z,"{'id': None, 'name': 'Thewrap.com'}",Ari Emanuel on Disappearance of Journalist Jamal Khashoggi: ‘I Personally Am Really Concerned’,http://www.thewrap.com/ari-emanuel-saudi-arabia-jamal-khashoggi/,https://www.thewrap.com/wp-content/uploads/2018/01/ari-emanuel-prince-muhammed-bin-salman-endeavor.jpg
